frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,init_matches,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,opt_type,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,total_maps,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms,source,event_type,kf_id,track_frame_id,map_id,tracking_state,visual_chi2_mean,visual_chi2_max,imu_chi2_mean,imu_chi2_max,imu_rot_res_norm,imu_vel_res_norm,imu_pos_res_norm,gyro_rw_chi2,acc_rw_chi2,pose_update_norm,velocity_update_norm,bias_update_norm
1530,1403715600.412143,76.500000,OK,OK,MM,0,302,460,378,378,PoseOpt,no,no,143,14008,2478,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.181,2.006,0.037,3.700,Tracking,FRAME_PROCESSED,143,1530,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004862,0.000000,0.000000
1531,1403715600.462143,76.550000,OK,OK,MM,0,298,409,328,328,PoseOpt,no,no,143,14008,2478,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.240,1.863,0.040,3.614,Tracking,FRAME_PROCESSED,143,1531,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007800,0.000000,0.000000
1532,1403715600.512143,76.600000,OK,OK,MM,0,224,350,259,259,PoseOpt,yes,yes,143,14696,2294,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.956,1.628,0.040,3.534,Tracking,FRAME_PROCESSED,144,1532,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.015812,0.000000,0.000000
1533,1403715600.562143,76.650000,OK,OK,MM,0,618,626,571,571,PoseOpt,no,no,144,14312,2598,13,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.259,2.382,0.042,5.217,Tracking,FRAME_PROCESSED,144,1533,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001227,0.000000,0.000000
1534,1403715600.612143,76.700000,OK,OK,MM,0,447,559,498,498,PoseOpt,no,no,144,14312,2598,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.535,2.211,0.045,4.371,Tracking,FRAME_PROCESSED,144,1534,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004639,0.000000,0.000000
1535,1403715600.662143,76.750000,OK,OK,MM,0,358,489,413,413,PoseOpt,no,no,144,14312,2598,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.347,2.022,0.041,3.929,Tracking,FRAME_PROCESSED,144,1535,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003852,0.000000,0.000000
1536,1403715600.712143,76.800000,OK,OK,MM,0,306,390,337,337,PoseOpt,no,no,144,14312,2598,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.284,1.832,0.043,3.648,Tracking,FRAME_PROCESSED,144,1536,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000535,0.000000,0.000000
1537,1403715600.762143,76.850000,OK,OK,MM,0,248,334,273,273,PoseOpt,yes,yes,144,14875,2598,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.990,1.793,0.045,3.680,Tracking,FRAME_PROCESSED,145,1537,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001211,0.000000,0.000000
1538,1403715600.812143,76.900000,OK,OK,MM,0,558,596,535,535,PoseOpt,no,no,145,14433,2719,14,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.867,2.348,0.039,4.815,Tracking,FRAME_PROCESSED,145,1538,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000762,0.000000,0.000000
1539,1403715600.862143,76.950000,OK,OK,MM,0,383,529,465,465,PoseOpt,no,no,145,14433,2719,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.417,2.359,0.038,4.367,Tracking,FRAME_PROCESSED,145,1539,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002008,0.000000,0.000000
1540,1403715600.912143,77.000000,OK,OK,MM,0,342,504,446,446,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.306,2.028,0.040,3.942,Tracking,FRAME_PROCESSED,145,1540,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000721,0.000000,0.000000
1541,1403715600.962143,77.050000,OK,OK,MM,0,319,444,396,396,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.237,1.976,0.043,3.839,Tracking,FRAME_PROCESSED,145,1541,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002016,0.000000,0.000000
1542,1403715601.012143,77.100000,OK,OK,MM,0,279,423,355,355,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.120,1.953,0.044,3.707,Tracking,FRAME_PROCESSED,145,1542,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003360,0.000000,0.000000
1543,1403715601.062143,77.150000,OK,OK,MM,0,279,415,347,347,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.098,1.886,0.040,3.545,Tracking,FRAME_PROCESSED,145,1543,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003636,0.000000,0.000000
1544,1403715601.112143,77.200000,OK,OK,MM,0,256,382,312,312,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.978,1.807,0.041,3.342,Tracking,FRAME_PROCESSED,145,1544,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003018,0.000000,0.000000
1545,1403715601.162143,77.250000,OK,OK,MM,0,227,377,287,287,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.881,1.758,0.044,3.212,Tracking,FRAME_PROCESSED,145,1545,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001955,0.000000,0.000000
1546,1403715601.212143,77.300000,OK,OK,MM,0,200,337,256,256,PoseOpt,no,no,145,14433,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.812,1.667,0.040,3.017,Tracking,FRAME_PROCESSED,145,1546,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004374,0.000000,0.000000
1547,1403715601.262143,77.350000,OK,OK,MM,0,192,323,239,239,PoseOpt,yes,yes,145,14989,2417,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.158,2.455,0.059,5.355,Tracking,FRAME_PROCESSED,146,1547,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004413,0.000000,0.000000
1548,1403715601.312143,77.400000,OK,OK,MM,0,485,531,478,478,PoseOpt,no,no,146,14533,2517,13,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,6.377,3.203,0.084,12.193,Tracking,FRAME_PROCESSED,146,1548,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000651,0.000000,0.000000
1549,1403715601.362143,77.450000,OK,OK,MM,0,370,469,412,412,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.076,4.543,0.125,8.892,Tracking,FRAME_PROCESSED,146,1549,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000407,0.000000,0.000000
1550,1403715601.412143,77.500000,OK,OK,MM,0,310,449,393,393,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.306,4.437,0.116,7.992,Tracking,FRAME_PROCESSED,146,1550,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001938,0.000000,0.000000
1551,1403715601.462143,77.550000,OK,OK,MM,0,291,430,360,360,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.982,3.536,0.101,6.804,Tracking,FRAME_PROCESSED,146,1551,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000441,0.000000,0.000000
1552,1403715601.512143,77.600000,OK,OK,MM,0,283,382,340,340,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.578,3.062,0.094,5.710,Tracking,FRAME_PROCESSED,146,1552,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002419,0.000000,0.000000
1553,1403715601.562143,77.650000,OK,OK,MM,0,284,388,320,320,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.861,3.560,0.117,6.526,Tracking,FRAME_PROCESSED,146,1553,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000713,0.000000,0.000000
1554,1403715601.612143,77.700000,OK,OK,MM,0,259,363,295,295,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.972,3.861,0.157,7.327,Tracking,FRAME_PROCESSED,146,1554,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002193,0.000000,0.000000
1555,1403715601.662143,77.750000,OK,OK,MM,0,241,379,301,301,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.909,3.977,0.163,7.509,Tracking,FRAME_PROCESSED,146,1555,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001812,0.000000,0.000000
1556,1403715601.712143,77.800000,OK,OK,MM,0,237,331,275,275,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.946,3.462,0.120,6.522,Tracking,FRAME_PROCESSED,146,1556,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004956,0.000000,0.000000
1557,1403715601.762143,77.850000,OK,OK,MM,0,231,320,265,265,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.865,3.183,0.135,7.203,Tracking,FRAME_PROCESSED,146,1557,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002519,0.000000,0.000000
1558,1403715601.812143,77.900000,OK,OK,MM,0,210,287,229,229,PoseOpt,no,no,146,14533,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.669,3.506,0.131,6.328,Tracking,FRAME_PROCESSED,146,1558,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003644,0.000000,0.000000
1559,1403715601.862143,77.950000,OK,OK,MM,0,189,266,204,204,PoseOpt,yes,yes,146,15136,2517,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.626,3.108,0.157,6.824,Tracking,FRAME_PROCESSED,147,1559,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002326,0.000000,0.000000
1560,1403715601.912143,78.000000,OK,OK,MM,0,549,523,490,490,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.252,4.650,0.127,10.309,Tracking,FRAME_PROCESSED,147,1560,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000858,0.000000,0.000000
1561,1403715601.962143,78.050000,OK,OK,MM,0,393,495,468,468,PoseOpt,no,no,147,14669,2537,13,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.248,7.869,0.104,12.336,Tracking,FRAME_PROCESSED,147,1561,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001886,0.000000,0.000000
1562,1403715602.012143,78.100000,OK,OK,MM,0,318,352,331,331,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.793,4.012,0.124,9.962,Tracking,FRAME_PROCESSED,147,1562,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001555,0.000000,0.000000
1563,1403715602.062143,78.150000,OK,OK,MM,0,248,316,279,279,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.956,3.301,0.130,9.399,Tracking,FRAME_PROCESSED,147,1563,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003887,0.000000,0.000000
1564,1403715602.112143,78.200000,OK,OK,MM,0,217,312,258,258,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.836,3.736,0.131,10.477,Tracking,FRAME_PROCESSED,147,1564,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005438,0.000000,0.000000
1565,1403715602.162143,78.250000,OK,OK,MM,0,207,303,240,240,PoseOpt,no,no,147,14669,2442,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.242,3.620,0.139,7.990,Tracking,FRAME_PROCESSED,147,1565,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007723,0.000000,0.000000
1566,1403715602.212143,78.300000,OK,OK,MM,0,212,314,241,241,PoseOpt,no,no,147,14669,2442,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.937,3.226,0.133,8.310,Tracking,FRAME_PROCESSED,147,1566,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004536,0.000000,0.000000
1567,1403715602.262143,78.350000,OK,OK,MM,0,207,297,230,230,PoseOpt,no,no,147,14669,2442,12,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.053,4.979,0.160,8.372,Tracking,FRAME_PROCESSED,147,1567,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005516,0.000000,0.000000
1568,1403715602.312143,78.400000,OK,OK,MM,0,204,296,222,222,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.851,3.554,0.159,6.608,Tracking,FRAME_PROCESSED,147,1568,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.009162,0.000000,0.000000
1569,1403715602.362143,78.450000,OK,OK,MM,0,185,299,207,207,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.651,3.430,0.175,9.632,Tracking,FRAME_PROCESSED,147,1569,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013104,0.000000,0.000000
1570,1403715602.412143,78.500000,OK,OK,MM,0,187,335,242,242,PoseOpt,no,no,147,14669,2537,13,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.364,5.729,0.205,9.717,Tracking,FRAME_PROCESSED,147,1570,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007813,0.000000,0.000000
1571,1403715602.462143,78.550000,OK,OK,MM,0,206,366,255,255,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.652,4.049,0.140,7.037,Tracking,FRAME_PROCESSED,147,1571,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.012281,0.000000,0.000000
1572,1403715602.512143,78.600000,OK,OK,MM,0,227,385,288,288,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.846,5.312,0.149,8.845,Tracking,FRAME_PROCESSED,147,1572,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003623,0.000000,0.000000
1573,1403715602.562143,78.650000,OK,OK,MM,0,234,404,269,269,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.109,4.046,0.163,9.541,Tracking,FRAME_PROCESSED,147,1573,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004460,0.000000,0.000000
1574,1403715602.612143,78.700000,OK,OK,MM,0,217,421,279,279,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.341,5.580,0.156,9.367,Tracking,FRAME_PROCESSED,147,1574,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006609,0.000000,0.000000
1575,1403715602.662143,78.750000,OK,OK,MM,0,222,447,313,313,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.525,5.734,0.122,8.522,Tracking,FRAME_PROCESSED,147,1575,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005900,0.000000,0.000000
1576,1403715602.712143,78.800000,OK,OK,MM,0,266,434,286,286,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.110,3.824,0.132,9.188,Tracking,FRAME_PROCESSED,147,1576,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.010682,0.000000,0.000000
1577,1403715602.762143,78.850000,OK,OK,MM,0,235,446,300,300,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.849,4.070,0.123,7.190,Tracking,FRAME_PROCESSED,147,1577,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005301,0.000000,0.000000
1578,1403715602.812143,78.900000,OK,OK,MM,0,235,443,294,294,PoseOpt,no,no,147,14669,2653,14,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.536,3.988,0.113,6.649,Tracking,FRAME_PROCESSED,147,1578,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004842,0.000000,0.000000
1579,1403715602.862143,78.950000,OK,OK,MM,0,234,437,298,298,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.686,7.129,0.145,11.238,Tracking,FRAME_PROCESSED,147,1579,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003809,0.000000,0.000000
1580,1403715602.912143,79.000000,OK,OK,MM,0,229,464,296,296,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,3.674,4.035,0.119,8.970,Tracking,FRAME_PROCESSED,147,1580,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005201,0.000000,0.000000
1581,1403715602.962143,79.050000,OK,OK,MM,0,229,440,286,286,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.818,4.058,0.119,10.098,Tracking,FRAME_PROCESSED,147,1581,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003985,0.000000,0.000000
1582,1403715603.012143,79.100000,OK,OK,MM,0,222,435,306,306,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.745,4.596,0.140,7.909,Tracking,FRAME_PROCESSED,147,1582,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006208,0.000000,0.000000
1583,1403715603.062143,79.150000,OK,OK,MM,0,232,423,285,285,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.370,3.659,0.118,6.147,Tracking,FRAME_PROCESSED,147,1583,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003141,0.000000,0.000000
1584,1403715603.112143,79.200000,OK,OK,MM,0,223,422,293,293,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.747,5.641,0.199,9.351,Tracking,FRAME_PROCESSED,147,1584,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003502,0.000000,0.000000
1585,1403715603.162143,79.250000,OK,OK,MM,0,217,402,282,282,PoseOpt,no,no,147,14669,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.497,4.111,0.152,7.388,Tracking,FRAME_PROCESSED,147,1585,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004223,0.000000,0.000000
1586,1403715603.212143,79.300000,OK,OK,MM,0,213,380,247,247,PoseOpt,yes,yes,147,15179,2955,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.892,3.884,0.134,7.854,Tracking,FRAME_PROCESSED,148,1586,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005840,0.000000,0.000000
1587,1403715603.262143,79.350000,OK,OK,MM,0,423,547,458,458,PoseOpt,no,no,148,14663,2949,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.699,8.050,0.102,12.273,Tracking,FRAME_PROCESSED,148,1587,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001398,0.000000,0.000000
1588,1403715603.312143,79.400000,OK,OK,MM,0,326,520,460,460,PoseOpt,no,no,148,14663,2949,17,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.180,4.858,0.173,8.807,Tracking,FRAME_PROCESSED,148,1588,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003114,0.000000,0.000000
1589,1403715603.362143,79.450000,OK,OK,MM,0,332,490,418,418,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.152,5.825,0.166,9.816,Tracking,FRAME_PROCESSED,148,1589,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001630,0.000000,0.000000
1590,1403715603.412143,79.500000,OK,OK,MM,0,289,475,382,382,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.200,8.169,0.131,11.890,Tracking,FRAME_PROCESSED,148,1590,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001589,0.000000,0.000000
1591,1403715603.462143,79.550000,OK,OK,MM,0,299,457,373,373,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.020,4.206,0.102,7.419,Tracking,FRAME_PROCESSED,148,1591,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003527,0.000000,0.000000
1592,1403715603.512143,79.600000,OK,OK,MM,0,272,463,364,364,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.898,4.450,0.117,8.036,Tracking,FRAME_PROCESSED,148,1592,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000953,0.000000,0.000000
1593,1403715603.562143,79.650000,OK,OK,MM,0,272,449,350,350,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.913,4.672,0.155,10.772,Tracking,FRAME_PROCESSED,148,1593,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003147,0.000000,0.000000
1594,1403715603.612143,79.700000,OK,OK,MM,0,276,425,335,335,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,4.370,6.040,0.161,12.186,Tracking,FRAME_PROCESSED,148,1594,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003287,0.000000,0.000000
1595,1403715603.662143,79.750000,OK,OK,MM,0,221,395,317,317,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.098,9.382,0.127,13.020,Tracking,FRAME_PROCESSED,148,1595,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007604,0.000000,0.000000
1596,1403715603.712143,79.800000,OK,OK,MM,0,226,386,291,291,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.061,8.339,0.131,11.974,Tracking,FRAME_PROCESSED,148,1596,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002642,0.000000,0.000000
1597,1403715603.762143,79.850000,OK,OK,MM,0,204,340,262,262,PoseOpt,no,no,148,14663,3133,18,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.789,5.967,0.228,10.062,Tracking,FRAME_PROCESSED,148,1597,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000728,0.000000,0.000000
