frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms
2508,1403715398.662143,119.900000,OK,OK,MM,316,460,426,426,no,no,243,10605,5158,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.320,3.199,0.022,5.081
2509,1403715398.712143,119.950000,OK,OK,MM,340,445,408,408,no,no,243,10605,5114,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.347,3.303,0.027,5.347
2510,1403715398.762143,120.000000,OK,OK,MM,327,427,396,396,no,no,243,10605,5132,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.300,3.267,0.023,5.131
2511,1403715398.812143,120.050000,OK,OK,MM,314,423,384,384,yes,yes,243,10605,5183,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.316,2.980,0.021,4.851
2512,1403715398.862143,120.100000,OK,OK,MM,307,463,421,421,no,no,244,10631,5028,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.418,3.705,0.023,5.722
2513,1403715398.912143,120.150000,OK,OK,MM,339,448,406,406,no,no,244,10631,5197,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.581,3.473,0.024,5.645
2514,1403715398.962143,120.200000,OK,OK,MM,337,445,399,399,no,no,244,10631,5080,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.468,3.420,0.023,5.480
2515,1403715399.012143,120.250000,OK,OK,MM,327,433,387,387,no,no,243,10622,5071,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.269,2.779,0.022,4.809
2516,1403715399.062143,120.300000,OK,OK,MM,314,424,387,387,yes,yes,243,10622,5173,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.329,3.237,0.026,5.183
2517,1403715399.112143,120.350000,OK,OK,MM,320,462,422,422,no,no,244,10625,5191,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.321,3.611,0.027,5.532
2518,1403715399.162143,120.400000,OK,OK,MM,338,470,430,430,no,no,244,10625,5176,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.559,4.073,0.028,6.325
2519,1403715399.212143,120.450000,OK,OK,MM,349,454,421,421,no,no,244,10625,5238,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.454,3.685,0.029,5.877
2520,1403715399.262143,120.500000,OK,OK,MM,325,431,403,403,no,no,244,10625,5140,82,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.360,3.581,0.026,5.596
2521,1403715399.312143,120.550000,OK,OK,MM,310,451,422,422,no,no,243,10610,5194,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.234,3.043,0.021,4.820
2522,1403715399.362143,120.600000,OK,OK,MM,346,440,411,411,yes,yes,243,10610,5301,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.355,3.192,0.021,5.108
2523,1403715399.412143,120.650000,OK,OK,MM,325,477,441,441,no,no,244,10626,5140,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.291,3.244,0.022,5.140
2524,1403715399.462143,120.700000,OK,OK,MM,350,484,448,448,no,no,244,10626,5214,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.376,3.484,0.023,5.438
2525,1403715399.512143,120.750000,OK,OK,MM,345,462,424,424,no,no,244,10626,5209,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.384,5.608,0.026,7.630
2526,1403715399.562143,120.800000,OK,OK,MM,339,453,419,419,yes,yes,243,10611,5249,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.433,3.153,0.021,5.163
2527,1403715399.612143,120.850000,OK,OK,MM,324,458,437,437,no,no,244,10638,5151,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.356,3.312,0.030,5.370
2528,1403715399.662143,120.900000,OK,OK,MM,340,473,441,441,no,no,244,10638,5143,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.900,3.600,0.029,6.142
2529,1403715399.712143,120.950000,OK,OK,MM,324,466,439,439,no,no,244,10638,5203,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.609,4.053,0.022,9.713
2530,1403715399.762143,121.000000,OK,OK,MM,342,465,438,438,no,no,243,10627,5283,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.321,3.720,0.034,5.762
2531,1403715399.812143,121.050000,OK,OK,MM,329,450,429,429,yes,yes,243,10627,5206,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.536,4.117,0.023,6.254
2532,1403715399.862143,121.100000,OK,OK,MM,349,479,456,456,no,no,244,10661,5097,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.569,3.543,0.024,5.685
2533,1403715399.912143,121.150000,OK,OK,MM,353,458,424,424,no,no,244,10661,5314,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.669,3.212,0.026,5.551
2534,1403715399.962143,121.200000,OK,OK,MM,347,483,447,447,no,no,244,10661,5404,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.380,3.212,0.023,8.023
2535,1403715400.012143,121.250000,OK,OK,MM,361,471,435,435,yes,yes,244,10661,5288,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.382,3.053,0.022,5.009
2536,1403715400.062143,121.300000,OK,OK,MM,343,486,446,446,no,no,245,10667,5247,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.296,3.236,0.025,5.109
2537,1403715400.112143,121.350000,OK,OK,MM,346,470,432,432,no,no,245,10667,5247,84,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.326,3.370,0.034,5.510
2538,1403715400.162143,121.400000,OK,OK,MM,354,457,421,421,no,no,245,10667,5286,84,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.379,3.644,0.024,5.633
2539,1403715400.212143,121.450000,OK,OK,MM,324,462,419,419,yes,yes,244,10647,5266,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.347,3.762,0.029,5.942
2540,1403715400.262143,121.500000,OK,OK,MM,324,482,427,427,no,no,245,10669,5300,86,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.316,3.215,0.026,5.159
2541,1403715400.312143,121.550000,OK,OK,MM,323,447,402,402,no,no,245,10669,5408,87,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.384,3.786,0.030,5.852
2542,1403715400.362143,121.600000,OK,OK,MM,308,433,389,389,no,no,245,10669,5541,88,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.282,3.316,0.023,5.193
2543,1403715400.412143,121.650000,OK,OK,MM,315,427,365,365,yes,yes,245,10669,5541,88,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.125,3.033,0.023,4.739
2544,1403715400.462143,121.700000,OK,OK,MM,289,447,391,391,no,no,246,10687,5478,88,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.135,3.258,0.022,4.969
2545,1403715400.512143,121.750000,OK,OK,MM,292,416,357,357,no,no,246,10687,5318,87,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.157,3.252,0.027,5.026
2546,1403715400.562143,121.800000,OK,OK,MM,282,437,371,371,no,no,246,10687,5564,89,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.232,4.070,0.034,6.048
2547,1403715400.612143,121.850000,OK,OK,MM,279,405,350,350,no,no,246,10687,6026,102,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.153,3.845,0.028,5.667
2548,1403715400.662143,121.900000,OK,OK,MM,286,397,338,338,yes,yes,245,10664,5726,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.100,3.066,0.023,4.780
2549,1403715400.712143,121.950000,OK,OK,MM,256,403,347,347,no,no,246,10667,5959,100,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.989,3.467,0.022,5.061
2550,1403715400.762143,122.000000,OK,OK,MM,291,376,315,315,no,no,246,10667,6232,110,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.060,3.797,0.023,5.474
2551,1403715400.812143,122.050000,OK,OK,MM,241,367,304,304,no,no,246,10667,6232,110,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.045,3.554,0.021,5.204
2552,1403715400.862143,122.100000,OK,OK,MM,261,366,306,306,no,no,246,10666,6216,109,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.990,3.410,0.026,6.105
2553,1403715400.912143,122.150000,OK,OK,MM,226,356,295,295,no,no,245,10649,6111,107,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.001,3.293,0.021,4.881
2554,1403715400.962143,122.200000,OK,OK,MM,246,370,300,300,yes,yes,245,10649,6416,113,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.102,4.037,0.020,5.761
2555,1403715401.012143,122.250000,OK,OK,MM,226,376,298,298,no,no,246,10674,6316,113,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.947,3.587,0.021,5.155
2556,1403715401.062143,122.300000,OK,OK,MM,249,365,293,293,no,no,246,10674,6316,113,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.978,4.162,0.025,5.828
2557,1403715401.112143,122.350000,OK,OK,MM,218,347,262,262,no,no,246,10674,6513,116,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.865,3.632,0.020,5.114
2558,1403715401.162143,122.400000,OK,OK,MM,210,344,261,261,no,no,246,10674,6506,115,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.799,5.500,0.054,7.324
2559,1403715401.212143,122.450000,OK,OK,MM,216,352,277,277,no,no,246,10673,6830,123,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.828,3.985,0.025,5.515
2560,1403715401.262143,122.500000,OK,OK,MM,231,332,254,254,yes,yes,245,10657,6835,121,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.821,3.455,0.018,4.883
2561,1403715401.312143,122.550000,OK,OK,MM,202,375,294,294,no,no,246,10709,6569,117,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.908,3.486,0.018,4.985
2562,1403715401.362143,122.600000,OK,OK,MM,239,359,262,262,no,no,246,10709,6874,124,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.980,3.979,0.021,5.658
2563,1403715401.412143,122.650000,OK,OK,MM,205,351,255,255,no,no,246,10709,6923,126,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.841,3.836,0.021,5.308
2564,1403715401.462143,122.700000,OK,OK,MM,203,337,249,249,no,no,246,10709,7020,127,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.816,3.756,0.022,5.169
2565,1403715401.512143,122.750000,OK,OK,MM,191,311,234,234,no,no,246,10707,6915,125,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.806,3.876,0.023,5.398
2566,1403715401.562143,122.800000,OK,OK,MM,184,298,213,213,yes,yes,245,10696,6853,122,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.691,3.205,0.019,4.550
2567,1403715401.612143,122.850000,OK,OK,MM,162,332,236,236,no,no,246,10709,6866,123,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.657,3.834,0.024,5.134
2568,1403715401.662143,122.900000,OK,OK,MM,188,311,223,223,no,no,246,10709,6765,122,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.771,4.527,0.023,5.968
2569,1403715401.712143,122.950000,OK,OK,MM,177,302,200,200,no,no,246,10709,6404,112,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.873,4.161,0.018,5.663
2570,1403715401.762143,123.000000,OK,OK,MM,158,284,199,199,no,no,246,10709,6176,109,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.829,3.791,0.018,5.223
2571,1403715401.812143,123.050000,OK,OK,MM,155,290,203,203,no,no,246,10709,6291,111,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.780,4.459,0.026,5.976
2572,1403715401.862143,123.100000,OK,OK,MM,167,256,178,178,no,no,246,10709,6291,111,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.687,3.892,0.026,5.279
2573,1403715401.912143,123.150000,OK,OK,MM,152,262,180,180,no,no,246,10709,5917,107,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.646,3.211,0.017,4.419
2574,1403715401.962143,123.200000,OK,OK,MM,141,266,188,188,no,no,246,10706,6351,114,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.721,4.000,0.022,5.502
2575,1403715402.012143,123.250000,OK,OK,MM,146,257,186,186,yes,yes,246,10706,6319,113,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.618,3.037,0.015,4.247
2576,1403715402.062143,123.300000,OK,OK,MM,149,297,212,212,no,no,247,10714,6115,110,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.753,5.616,0.036,7.191
2577,1403715402.112143,123.350000,OK,OK,MM,173,277,202,202,no,no,247,10714,6230,110,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.707,3.264,0.020,4.685
2578,1403715402.162143,123.400000,OK,OK,MM,157,279,203,203,no,no,247,10714,5722,105,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.684,3.686,0.024,5.116
2579,1403715402.212143,123.450000,OK,OK,MM,173,271,193,193,no,no,247,10714,6157,109,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.727,3.360,0.018,4.720
2580,1403715402.262143,123.500000,OK,OK,MM,152,251,189,189,no,no,247,10713,5721,105,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.770,2.861,0.014,4.498
2581,1403715402.312143,123.550000,OK,OK,MM,165,256,178,178,no,no,247,10713,5972,107,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.706,3.333,0.028,4.764
2582,1403715402.362143,123.600000,OK,OK,MM,156,249,183,183,yes,yes,247,10713,5619,102,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.994,3.670,0.016,5.368
2583,1403715402.412143,123.650000,OK,OK,MM,152,304,227,227,no,no,248,10767,6221,107,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.620,3.291,0.020,4.583
2584,1403715402.462143,123.700000,OK,OK,MM,188,287,216,216,no,no,248,10767,6412,116,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.894,3.853,0.022,5.405
2585,1403715402.512143,123.750000,OK,OK,MM,180,280,214,214,no,no,248,10767,6380,115,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.734,3.786,0.023,5.237
2586,1403715402.562143,123.800000,OK,OK,MM,185,281,209,209,no,no,248,10765,6901,127,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.103,3.304,0.016,7.072
2587,1403715402.612143,123.850000,OK,OK,MM,180,267,187,187,no,no,248,10765,6499,116,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.689,3.200,0.018,4.482
2588,1403715402.662143,123.900000,OK,OK,MM,154,275,184,184,yes,yes,248,10765,6598,117,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.648,3.270,0.017,4.502
2589,1403715402.712143,123.950000,OK,OK,MM,152,329,246,246,no,no,249,10843,7013,129,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.598,3.658,0.018,4.874
2590,1403715402.762143,124.000000,OK,OK,MM,193,337,247,247,no,no,249,10843,6952,128,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.796,4.068,0.021,5.557
2591,1403715402.812143,124.050000,OK,OK,MM,196,299,219,219,no,no,249,10843,6971,127,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.778,3.657,0.018,5.109
2592,1403715402.862143,124.100000,OK,OK,MM,187,303,215,215,no,no,249,10843,6916,126,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.690,3.785,0.026,5.221
2593,1403715402.912143,124.150000,OK,OK,MM,187,277,201,201,no,no,249,10843,6979,128,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.663,3.455,0.018,4.676
2594,1403715402.962143,124.200000,OK,OK,MM,170,273,194,194,no,no,249,10841,6958,129,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.832,3.195,0.016,9.312
2595,1403715403.012143,124.250000,OK,OK,MM,166,258,186,186,no,no,249,10841,6905,126,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.655,3.096,0.017,4.334
2596,1403715403.062143,124.300000,OK,OK,MM,155,244,181,181,yes,yes,249,10841,6905,126,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.618,3.680,0.017,4.895
2597,1403715403.112143,124.350000,OK,OK,MM,148,259,193,193,no,no,250,10860,6933,127,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.585,3.278,0.016,4.472
2598,1403715403.162143,124.400000,OK,OK,MM,162,252,180,180,no,no,250,10860,6973,127,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.627,3.325,0.014,4.505
2599,1403715403.212143,124.450000,OK,OK,MM,154,233,163,163,no,no,250,10860,5901,109,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.597,2.889,0.015,4.018
2600,1403715403.262143,124.500000,OK,OK,MM,136,233,153,153,no,no,250,10860,5604,102,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.566,2.827,0.016,3.915
2601,1403715403.312143,124.550000,OK,OK,MM,129,219,161,161,no,no,250,10856,5600,102,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.548,2.752,0.014,3.867
2602,1403715403.362143,124.600000,OK,OK,MM,139,213,148,148,no,no,250,10856,5600,102,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.567,2.571,0.014,3.657
2603,1403715403.412143,124.650000,OK,OK,MM,127,222,156,156,yes,yes,250,10856,5600,102,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.580,2.772,0.013,3.921
2604,1403715403.462143,124.700000,OK,OK,MM,138,291,222,222,no,no,251,10903,5911,109,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.528,3.238,0.015,4.329
2605,1403715403.512143,124.750000,OK,OK,MM,193,295,220,220,no,no,251,10903,5647,103,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.919,3.409,0.018,4.999
2606,1403715403.562143,124.800000,OK,OK,MM,192,276,215,215,no,no,251,10903,5680,105,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.738,3.449,0.017,4.759
2607,1403715403.612143,124.850000,OK,OK,MM,180,266,193,193,no,no,251,10903,6954,127,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.726,3.808,0.021,5.399
2608,1403715403.662143,124.900000,OK,OK,MM,162,261,203,203,no,no,251,10903,6765,123,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.681,2.884,0.015,4.101
2609,1403715403.712143,124.950000,OK,OK,MM,160,258,180,180,yes,yes,251,10903,6765,123,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.628,3.146,0.014,4.345
2610,1403715403.762143,125.000000,OK,OK,MM,147,344,256,256,no,no,252,10963,7014,128,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.558,3.445,0.017,4.585
2611,1403715403.812143,125.050000,OK,OK,MM,210,349,255,255,no,no,252,10963,7212,133,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.829,3.772,0.019,5.222
2612,1403715403.862143,125.100000,OK,OK,MM,211,328,239,239,no,no,252,10963,7306,138,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.892,4.037,0.021,5.701
2613,1403715403.912143,125.150000,OK,OK,MM,200,301,225,225,no,no,252,10963,7221,134,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.923,4.717,0.027,6.361
2614,1403715403.962143,125.200000,OK,OK,MM,179,294,221,221,no,no,252,10962,7220,134,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.743,3.751,0.018,5.109
2615,1403715404.012143,125.250000,OK,OK,MM,182,278,210,210,yes,yes,252,10962,7297,137,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.721,4.369,0.019,5.735
2616,1403715404.062143,125.300000,OK,OK,MM,174,365,274,274,no,no,253,11023,6713,120,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.699,3.862,0.023,5.320
2617,1403715404.112143,125.350000,OK,OK,MM,235,333,256,256,no,no,253,11023,7228,132,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.922,3.631,0.019,5.166
2618,1403715404.162143,125.400000,OK,OK,MM,205,314,235,235,no,no,253,11023,6992,124,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.872,3.692,0.019,5.166
2619,1403715404.212143,125.450000,OK,OK,MM,194,312,227,227,no,no,253,11023,7125,128,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.867,4.218,0.039,5.948
2620,1403715404.262143,125.500000,OK,OK,MM,190,324,241,241,no,no,253,11023,7827,150,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.820,4.247,0.022,5.717
2621,1403715404.312143,125.550000,OK,OK,MM,195,294,209,209,no,no,253,11021,7858,151,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.002,4.137,0.022,7.509
2622,1403715404.362143,125.600000,OK,OK,MM,172,299,218,218,no,no,253,11021,7749,147,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.764,3.782,0.018,5.181
2623,1403715404.412143,125.650000,OK,OK,MM,183,290,208,208,yes,yes,253,11021,7633,143,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.824,4.543,0.018,6.035
2624,1403715404.462143,125.700000,OK,OK,MM,172,311,239,239,no,no,254,11024,7896,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.713,3.944,0.019,5.368
2625,1403715404.512143,125.750000,OK,OK,MM,210,319,238,238,no,no,254,11024,7861,152,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.829,3.834,0.017,5.296
2626,1403715404.562143,125.800000,OK,OK,MM,209,309,226,226,no,no,254,11024,7891,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.902,4.545,0.022,6.114
2627,1403715404.612143,125.850000,OK,OK,MM,193,301,228,228,no,no,254,11024,7891,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.851,4.046,0.018,5.544
2628,1403715404.662143,125.900000,OK,OK,MM,190,306,212,212,no,no,254,11024,7891,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.799,4.270,0.022,5.714
2629,1403715404.712143,125.950000,OK,OK,MM,174,303,208,208,no,no,254,11024,7891,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.737,3.955,0.021,5.410
2630,1403715404.762143,126.000000,OK,OK,MM,172,288,202,202,no,no,254,11024,7861,152,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.962,4.379,0.025,6.071
2631,1403715404.812143,126.050000,OK,OK,MM,159,275,181,181,no,no,254,11024,7861,152,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.808,4.250,0.020,5.687
2632,1403715404.862143,126.100000,OK,OK,MM,159,277,199,199,no,no,254,11024,7861,152,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.676,11.337,0.016,12.641
2633,1403715404.912143,126.150000,OK,OK,MM,169,267,187,187,yes,yes,254,11024,7861,152,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.694,3.691,0.016,5.010
2634,1403715404.962143,126.200000,OK,OK,MM,150,294,207,207,no,no,255,11022,7859,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.624,3.515,0.015,4.714
2635,1403715405.012143,126.250000,OK,OK,MM,177,304,210,210,no,no,255,11022,7859,153,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.688,3.928,0.017,5.237
2636,1403715405.062143,126.300000,OK,OK,MM,167,275,185,185,no,no,255,11022,7485,143,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.775,4.106,0.023,5.707
2637,1403715405.112143,126.350000,OK,OK,MM,155,264,174,174,no,no,255,11022,6968,128,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.661,3.789,0.018,5.074
2638,1403715405.162143,126.400000,OK,OK,MM,154,255,170,170,no,no,255,11022,7168,130,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.639,3.661,0.023,4.921
2639,1403715405.212143,126.450000,OK,OK,MM,137,246,165,165,no,no,255,11022,7562,143,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.650,4.115,0.023,5.521
2640,1403715405.262143,126.500000,OK,OK,MM,144,238,166,166,no,no,255,11022,7364,135,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.636,4.490,0.025,5.806
2641,1403715405.312143,126.550000,OK,OK,MM,134,230,157,157,no,no,255,11022,7455,139,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.718,4.446,0.021,5.911
2642,1403715405.362143,126.600000,OK,OK,MM,129,231,149,149,yes,yes,255,11022,7612,140,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.607,4.384,0.015,5.604
2643,1403715405.412143,126.650000,OK,OK,MM,129,290,194,194,no,no,256,11060,8171,155,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.630,4.646,0.018,5.986
2644,1403715405.462143,126.700000,OK,OK,MM,164,277,185,185,no,no,256,11060,8241,164,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.742,4.225,0.016,5.612
2645,1403715405.512143,126.750000,OK,OK,MM,162,271,196,196,no,no,256,11060,8238,163,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.690,4.569,0.021,6.042
2646,1403715405.562143,126.800000,OK,OK,MM,162,245,161,161,no,no,256,11060,7915,154,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.799,4.877,0.024,6.360
2647,1403715405.612143,126.850000,OK,OK,MM,141,240,151,151,no,no,256,11060,8402,165,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.651,4.313,0.027,5.744
2648,1403715405.662143,126.900000,OK,OK,MM,126,234,171,171,no,no,256,11060,8441,166,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.564,4.641,0.033,6.078
2649,1403715405.712143,126.950000,OK,OK,MM,140,215,144,144,no,no,256,11059,8526,167,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.580,4.561,0.019,5.867
2650,1403715405.762143,127.000000,OK,OK,MM,115,231,162,162,no,no,256,11059,8295,157,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.500,4.117,0.018,5.312
2651,1403715405.812143,127.050000,OK,OK,MM,128,215,140,140,yes,yes,255,11050,8726,167,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.566,4.154,0.020,5.498
2652,1403715405.862143,127.100000,OK,OK,MM,108,239,168,168,no,no,256,11073,8690,160,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.486,4.063,0.015,5.251
2653,1403715405.912143,127.150000,OK,OK,MM,143,248,177,177,no,no,256,11073,9100,177,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.586,4.430,0.016,5.730
2654,1403715405.962143,127.200000,OK,OK,MM,145,253,185,185,no,no,256,11073,9430,180,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.625,4.791,0.018,6.110
2655,1403715406.012143,127.250000,OK,OK,MM,149,239,171,171,no,no,256,11073,9701,192,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.579,4.536,0.018,5.873
2656,1403715406.062143,127.300000,OK,OK,MM,140,253,176,176,no,no,256,11073,9561,190,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.596,4.856,0.019,6.241
2657,1403715406.112143,127.350000,OK,OK,MM,139,233,157,157,no,no,256,11073,9539,184,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.572,4.668,0.017,5.942
